CONTENT,STAR
"E mới mua Joy 3 2gb hom 15/5 vay bây giờ k hiểu tại sao lại k sạc PIN đầy được. Mà chỉ thế này la báo đầy. Máy nóng ",2
"Nghĩ mà chán.  Thấy quảng cáo hay.  
Ủng hộ luôn.  3 con.  Kết quả sau hơn một tháng mà 3 con đều nỗi về  pin  chỉ sạc được 76%  đổi.  Con mới về dùng được 20 ngày cũng dính nỗi về pin tiếp.    H lại phải mất thời gian đi đổi.  Nghĩ mà chán.  ",2
"Mong có lời giải thích ? Sạc nóng cực kỳ. Mua máy từ hôm 15/05/2020 sau 1 tuần qua sử dụng thì k sao.hôm nay là bắt đầu thế này. K sạc lên được 80%.chỉ thế là báo đầy và nóng máy ",2
"Lỗi pin rồi. Đổi 2 cái vẫn bị chỉ sạc được tới 76% pin là stop không lên nữa. Chiều nay tiếp tục đi đổi cái khác",1
"Sau 2 tháng sử dụng . Đã đỗi 2 con lỗi nhà sản xuất.
Máy liên tục không phản hồi, đứng máy ,đơ máy , nóng máy ,hoàn toàn không đa nhiệm được gì cả , ứng dụng bị lỗi , ứng dụng không phản hồi...vv , và nhiều thứ khác nữa ... Không biết những người khác nào ?",1
"Mua máy mới mà đem về tới nhà thấy trong cài đặt báo đã sử dụng được 15h trong khi từ lúc bật máy ở tiệm về chỉ hơn 1h. Chi tiết thì có một lần bật máy cách đó 1 tuần. Máy có ba camera mà chỉ thấy hoạt động một cam ở giữa.  Che cam giữa là không chụp được. Còn hai cam kia che lại vẫn chụp bình thường. Mong được giải thích về hai vấn đề trên. ",3
"Sạt pin chậm vao quá 25% pin mà báo sạt nhanh mà 2h mới đầy pin ...đợi bản cập nhật mà chua có",1
"Máy xài không được chạy xe dịch vụ xe ôm công nghệ Chung là không xài được .mình phải đổi sang máy khác",1
"Tốt nhưng sạc pin máy nóng như cái lò lửa luôn mong là bản cập nhật sau sẽ được khắc phục. Vs lại chạm 2 lần không bao h ăn",3
"Đây là lần đầu tiên thấy 1 cửa hàng làm ăn quá tệ.khác hàng vô mua hàng chứ có phải ăn cướp đâu, mua máy rẻ tiền hoặc mắc tiền cũng bán cho tử tế chứ? Vô cug k thèm hỏi khách đến làm gì, rồi đưa máy cho khách xog rồi để đó, 1 hồi lại hỏi khách thanh toán bằng gì, rồi cầm thẻ của khách đi thanh toán. Cũg k thèm tư  vấn về sản phẩm, cũg k thèm nói về chế độ bảo hành,.. Cửa hàng 203 lã xuân oai, quận 9.  Nên training cho nhân viên của mình cách phục vụ đi, đừng để làm mất hình tượng 1 công ty ",1
" Đã mua một vài sản phẩm ở tgdd. Và cũg từng hài lòng về sản phẩm. Nhug về sản phẩm này thì k.  Trước khi mua máy thì nhân viên tư vấn là máy dùng khá ổn trong tầm tiền. Mà sau khi mua máy và dùng Máy mua chưa được 3 tháng. Mà có hiện tượng đơ và giật.khi manh ra cửa hành bảo hành thì nhân viên cửa hành nói là vì Ram 2g bộ nhớ 32gb dùng như vậy là ổn r.điện thoại dùng k muốn bị đơ thì nên 1 tuần tất nguồn khởi động lại một lần. ",1
"Điện thoại lỗi phần mềm loa rè .chụp ảnh không nét .camera trước 8mp mà còn không bằng 5mp của sam sung .đúng là sai lầ. Khi mua để dùng qua mùa dịch",1
"Gần 2 tháng sử dung lỗi sóng gọi điện không nghe thấy gì .mang ra TGDĐ thì bảo gửi về háng 2tuần mới có kết quả ",1
"Độ bề kính kém: Mình chỉ lỡ tay rơi máy từ giường thôi mà đã nát 2 góc rồi chưa đến 50cm nữa.
Pin: ok có sạc nhanh nên đỡ được tí
Màn hình: thật sự rất chán 
Camera: mình thất vọng nhất điểm này vì máy xử lí ảnh quá xấu, thật sự.
Phần mềm: mình nghĩ Vsmart cần cải thiện nhiều hơn, phần mềm là điểm yếu lớn nhất, so với Samsung Galaxy A10 thì thua xa A10 cũng 2GB Ram nhưng xử lý rất tốt đa nhiệm hằng ngày, A10 1 Camera nhưng chất ảnh tốt hơn rất nhiều, ả màn hình nữa.
Nói chung lại với điện thoại giá rẻ như này mình không đòi hỏi gì quá cao nhưng phải cải thiện cái phần mềm giùm. Thật sự rất chán mình vừa lên VOS 3.0 beta nhưng quản lý hệ thống và Ram quá kém 💔
",1
"Ưu điểm : sạc nhanh màn hình to hết Nhược điểm : sạc pin nóng cực kì muốn nổ cả đt Màn hình nóng bị rỗ nhiều Chất lượng hình ảnh thấp mờ Đa nhiệm kém Bắt sóng đt wifi yếu Chip 632 tạm ổn chơi game k mượt mấy Vân tay như cức k bao h mở khoá được Màn hình bị ám vàng",1
"Qúa thất vọng hàng vn mình rồi sóng thì yếu wifi thì như rùa sai lầm j đã mua em nó nói chung là các bạn đừng có mua",1
"Mua đổi lần 1 vì không sạc vào pin, và đổi cái mới oke vào. Nhưng rồi không như cái cũ vì không tìm thấy được thư viện ảnh để tách album hay xoá ảnh chụp màn hình, chưa kể là không cài được thanh điều hướng của điện thoại như cái trước luôn. Rồi chưa hết, bên cài đặt máy 1 đã mua có chủ đề màn hình nhưng bên cái 2 đã đổi thì không! Chả lẽ mùa dịch đi tới đi lui chỗ đông người hoài hay sao!",3
"Máy sạc pin cực nóng, rất sợ nổ , loa nghe trong ngoài hay có tiếng vọng và âm thanh nghe hơi rè ko rõ ,pin thời lượng bình thường chưa tương xứng 5000mA!",3
"Máy đơ không tả nổi
Ram 2
Bộ Nhớ 32 mà xử lý kém cực kỳ lướt facebook lite và zalo xem phim thôi chưa nói đến chơi game
Máy mới mua về xài mà đã vậy ",2
"Lấy máy hôm 14/2 cho vợ thì đến 14/3 bị sọc màn hình dù không rơi hay bị tác động cơ học gì. Rất muốn ủng hộ sản phẩm Việt nhưng thấy hơi buồn, có lẽ đổi sang máy khác dù bị lỗ chút vậy.",2
"Pin trâu, camera tạm ổn trong tầm giá . Tuy nhiên mới mua ngày đầu đã thấy máy quá lắc, chơi fb zalo mà cũng bị văng ra hoài. Thất vọng",1
"Camera xấu. Nhất đằng trước chụp tối xám xịt.vân tay ok pin châu game thì chưa test. Hợp với các bạn xem Youtube lướt face nghe gọi bình thường",3
"Tạm đc máy không hợp cho ai sống ảo và chơi game.cập nhật bản vá mới thì máy phản hồi nhanh hơn.đc cái pin trâu.",3
"1 sao cho màn hình lớn. 1 sao cho pin trâu và 1 sao vì có 3 camera. Còn lại dở. Bắt sóng điện thoại với sóng wifi kém. Xem đá bóng lúc 3h sáng. lúc đó là lúc mạng mạnh ít người dùng mà còn đứng hình hoài. Còn nhiều lúc bị diss ứng dụng mà chẳng hiểu lí do",3
"Tất cả đều ngon trừ quả ram 2GB, quá đuối không phải là so sánh với mấy con ram 3GB mà nó còn đa nhiệm thua con j3 2016, tối ưu quá kém, ít nhất cũng là vào google đọc báo xong lại xem Youtube chứ đằng này 2 app đã bị load lại",3
"Tại sao không có thể sử dụng vân tay trên màng hình trong khi nó đã hiểu thị rất rõ ràng",3
"Tôi vừa mua hôm 31/5 kh mang về chỉ sạc được 76% và không lên được thêm nữa.. đây thực sự là lỗi vì rất nhiều máy bị tình trạng như vậy, tại sao nhân viên TGDD không tư vấn cho khách hoặc trao đổi qua với khách hàng mà vẫn cứ bán sản phẩm",1
"Dòng joy 3 này đa số máy bị lỗi pin. Mong hãng có bản cập nhật mới chứ dùng mà pin sạc như thế thì ko ưng lắm rồi.",1
"wifi hơi kém. lỗi quá nhiệt khi sạc lên 76% pin
máy k dùng cũng tự nóng. mới mua dc 3 hôm
lỗi quá cũng back thôi
",3
"Mới dùng 2 tháng sáng nát đt được cái pin trâu còn lại ko đừng với giá  mất 2tr5",1
"Mua được 2 ngày và thất vọng tràn trề. Chỉ đọc báo trên Chrome mà đơ luôn máy không thao tác được gì. Tưởng chỉ bị 1 lần nhưng khi test lại nhiều lần thì càng thất vọng. Xóa hết những app không dùng đến cho nhẹ máy. Không dùng Zalo không FB luôn. Không cài bất cứ 1 app gì lên máy. Kết quả là đa nhiệm quá tồi. Game thì không chơi rồi. Chỉ xem Youtube và đọc báo thôi. Mà đơ lên đơ xuống. Ức chế chịu không nổi và phải thay máy khác. Trước dùng Xiaomi ram2 mà mượt gấp 10 lần. Chip snap 632 không bằng 439 của Xiaomi. Thương hiệu Việt tồi tệ nhất từng gặp. ",1
"Máy lỗi pin bảo hành hơn 10 ngày mới xong mang về dùng dk hôm hôm sau sạc lại báo lỗi. Sạc 76% báo bin đầy. Ngồi trong pòng điều hoà máy mát lạnh cắm sạc máy báo nóng ko sạc nữa. Nản ",1
"Sạc 76% pin là máy báo pin đầy, vui lòng ngắt sạc do nóng. Máy đẹp và dễ sử dụng, tốt trong tầm giá.",3
"Sài được 3 tháng giờ đã có kết quả lỗi sạc pin sạc đến 65% pin máy báo nóng yêu cầu dút sạc ra đến 75% thì báo đầy khong sạc được nửa",2
"Máy quá nhiều lỗi. Thế thôi mong hãng sớm khắc phục chứ cứ như này thi thôi luôn

",1
"Nếu anh em muốn chơi Bubg M trên máy vsmart joys 3 này thì đừng mua. Lag mạng kinh khung mình không biết do wifi hay sao nhưng con bạn mình dùng chung wifi nhưng nó chơi rất mượt. Còn mình lag mạng đến k thấy đường luôn thường xuyên chết rất lãng xẹt. Chơi tuột rank là chắc chắn. Mình cũng cập nhật này nọ r nhưng khả năng hút wifi dở tệ. ",2
"Lỗi wifi là do phần cứng hay phần mềm ạ. Rất bực vì lỗi này . Mong sớm có bản cập nhật để cải thiện về wiffi",3
"Máy khi chs game nặng khá lắc như pubg mobile chẳng hạn máy chs khá lắc mik bật ms fps 30
Khi có thông báo còn hiện tượng đơ máy khi máy nóng còn hiện tượng đơ game theo đánh giá vài tuần sd mong nhà sx khắc phục trong các bản cập nhật  vos sau",2
"Đang đặt hàng máy này mà thấy bình luận wifi yếu hết muốn mua luôn à vì mình xài vina bùm nên sóng yếu nữa",2
"Máy mua được 1 ngày phải nói là quá thất vọng, ưng mỗi pin trâu, cảm biến vân tay thỉnh thoảng không mở được máy phải nhấn nút nguồn, wifi bắt kém, tải game thì máy lag :)))",1
"Máy rất chậm, tôi không biết là do lỗi gì có nên ra đôi trả không. Ram 2, mà mở 1 chome và 1 ung dụng fb ko thể chạy đk. ",1
"Mọi thứ điều tốt chỉ có pin để qua đêm từ 11h tối đến 8h sáng tuột 10% pin thoi ko biết khắc phục đươc ko",3
"Moi thứ đêu dc , chỉ có dg sài tự ngắt wifi và mang hinh khi chơi game bị loạn cảm ứng, mong khắc phục sớm",2
"Nói để các m.n cùng biết về con này
Cơ bản là rất ổn từ màn hình đến âm thanh, ghi âm lướt web. Nhưng điểm trừ là camera rất xấu gần như từ thủa sơ khai vậy và cảm thấy bắt wifi hơi kém so với dòng cùng loại còn 4G thì chưa test.
Với con chip 632 thì dùng chơi game có vẻ con này chịu đc 1 tgian sẽ có dấu hiệu giật lag nhẹ, bù lại cục pin lớn có sạc nhanh, cổng type C vớt lên cùng màn hình HD+
Tóm lại với dòng máy 2tr này mua để dùng mục đích lướt face nghe gọi rất oke và rẻ trong tầm giá
Mình mua cho bố mình dùng thế nên k cần quá nhiều chức năng và vs con chip 632 thì vs ng già sẽ rất bền",3
"Máy chỉ dc mỗi pin trâu và màn hình 6.5" 
Máy chạy đa nhiệm kém.
Wifi và sóng quá yếu
Tốc độ xử lý chậm và hay treo ",1
"Máy tôi mua chụp hình quá xấu, tôi chưa thấy máy nào chụp hình xấu như máy này. Đề nghị Cty cập nhật phần mềm mới để chụp hình đẹp hơn. ",3
"Lời khuyên của 1 đứa sau 2 tháng mua máy này là. Đừng mua nếu bạn là 1 đứa chơi game. Mình mua đc tầm 1 tháng thì máy lỗi đơ màn hình phải khởi động lại, sau 2 tháng thì giật lag bắt đầu xuất hiện. Chắc các bạn chẳng xa lạ gì tựa game mobile phổ biến gần như nhất nhì hiện nay, liên quân mobile. Game chưa tới 600MB và để cấu hình ở mức thấp nhất mà chơi còn giật, chơi cờ liên quân thì đơ luôn phải thoát hẳn ra vô lại, qua mất vài vòng, leo thách đấu khổ đấy. Pubg mb thì nhảy dù ngồi nghe ngta bắn, hồi khoảng 10s mới hiện địa hình, trong khi mình chỉ để mỗi 2 game đó trên đt, khi chơi game này thì tắt game kia và tất cả các ứng dụng ẩn luôn, vậy mà còn giật. Chắc mình chỉ khoái mỗi cái độ trâu của pin thôi, còn lại thì phế vật, đã mua thì mua con redmi 7 luôn cho ổn, chứ con này chắc mấy bữa vứt. À mình chỉ nói về mảng game thôi, còn mấy kia thì ổn. Nên bạn nào ko game giếc gì thì quất được",2
"Máy pin tốt nhưng khá chậm, lề mề. Biết vậy mua con 8 có 4gb ram có khi tốt hơn. Hơi thất vọng về con này",3
"Sản phẩm mua dùng được hai tháng 10 ngày bây giờ mở ra màn nháy sáng rồi tăt ngủm luôn, quá chán",2
"Hay tự thoát ứng dụng, đứng máy, loa ngoài hơi rè, sạc lâu, pin bình thường ko quá trâu, camera ổn trong giá, được cái thiết kế chắc chắn, mặt lưng ko bám bẩn, mặt trước kính Glass 5 vuốt phê",3
"Máy đk mỗi cái bin trâu còn lại chả đk cái mẹ gì cả. Nhất là mạng bắt sóng kém thì thôi rồi đọc báo tải còn lâu nói chi chơi game. ",2
"review sau 2 ngày sử dụng:
- pin 5000mAh(pin còn đầy >90%): lướt fb, web đọc tin tức (3h không liên tục).  nghe nhạc youtube 45p liên tục =>còn lại 11% pin.
- tác vụ mở app ( không app game): độ trễ 2s- Nhân viên nhiệt tình  chu đáo.",2
"Sản phẩm ram chưa đến 2 gb mà quảng cáo là 2 gb và bộ nhớ trong còn chưa đến  32 gb ",2
"Máy pin trâu. Nhưng 1 điều khá là lỗi kết nội mạng lâu lâu lại bị gián đoạn. Lúc đang chơi game thì bị ngắt chán không muốn nói. Thử dùng 2 máy treo game thì thấy rõ rệt. lâu lâu bị gián đoạn phải kết nối lại ( thử bằng 2 loại máy khác hãng ). Mọi người cân nhắc kĩ khi mua sản phẩm này",2
"Sản phẩm pin trâu.âm thanh nghe to nhưng k được hay lắm.nhưng trong tầm giá đó thì  cũng ok.Tải CH Play hơi chậm.",3
"Pin khá trâu. Mà mình mới mua về 1 tháng đã hư cả ứng, ko xài được luôn, camera cũng tạm được ko, bắt wf cũng bình thường",2
"Mới mua khoảng hơn 1 tháng . Cảm biến ánh sáng bị tào lao rồi . Chọn ánh sáng tự động nhưng nó không tự động . Tự động giảm độ sáng , nhưng không tự động tăng độ sáng ",2
"Máy mới mua đc 6_7 tiếng , về míc thoại ko nói đc , loa thoại ko nghe đc , có đc đổi ko ạ ",3
"Pin có bị lỗi ko ad ơi, sạc 4 tiếng mà chỉ được 2% trong khi đó chơi game 5 phút tụt tận 5% pin. Mình theo dõi máy vẫn báo đang sạc bình thường mà pin không tăng. Mong ad trợ giúp gấp, nếu sạc đêm nay mà vẫn như thế mình trả máy nhé. Vừa mua mà thất vọng quá",3
"Máy khá tốt. Nhưng gmail bị lỗi, chỉ cho dùng 2 tài khoản, mò mãi mà không biết khắc phục thế nào?",3
"Sau khi cập nhật xong bản Miui mới, ứng dụng tự thoát liên tục, máy nhanh nóng :(( còn lại thì ok
",3
"Sau đây là đánh giá của mình sau 2 tuần sử dụng:
-Pin trâu, camera trc tạm được
- khi thoát,vào ứng dụng hơi lag,  
vào liên quân đc 1 lúc thì bị out ra ngoài,camera sau hơi mờ",3
"Không biết có mua trúng máy lỗi không nhưng hay bị thoát app với lại lâu lâu lag máy khá lâu. Xiaomi theo mình nghĩ chỉ tầm giá 3tr5 trở lên mới ngon chứ tầm giá rẻ thì ko nên chọn xiaomi.",3
"Máy bắt wifi quá yếu, ngồi kế bên mà nó cứ giật lag. Đang game thì bị văng ra?? Máy mới mua chưa được 1 ngày",2
"sản phẩm quá tệ phần mềm thi ko cập nhật pin dc thi sac làm sao ko lẽ cứ rút ra cắm vào sac lai hoài ",1
"Thất vọng thật !
Mua về xài khoảng 5 hôm điện thoại sạc pin lúc thì sạc được 100 lúc đến 66,67% báo pin đầy.. Phải rút ra sạc lại mới vô pin.. Pin k sử dụng bật tiết kiệm pin cũng sục pin... Ra cửa hàng 3 lần rồi về vẫn vậy.. Thất vọng
Ra cửa hàng 3 ",1
"Dt 40% pin cấm sạc tới sáng mở máy lên dc60% dt vẫn báo đang sạc ,sạc hơn 5 jo mà ko đầy pin",2
"Tôi có mua điện thoại star3 lúc hết pin sạc có50%60% no báo pin đầy ,rut rui sac lặi 1 tí sau no bao pin đầy ,chắc tôi phai đỗi may khác.",3
"Điện thoại quá tệ còn bị lỗi nhiều, mới mua sạc 66% thì báo pin đầy. Ra cửa hàng cài đặt góc xong ngày thứ 2 sạc không vô pin luôn, đi đổi máy mới về mà vẫn lỗi... Cập nhật phầm mềm hệ thống mà cũng bị lỗi. Sạc 66 %, 68%,76%....đã báo đầy pin. Ra cửa hàng lần 3 mà kog giải quyết cho đổi máy khác. Dòng máy bị lỗi phầm mềm mà sao bán cho khách hàng, biết vậy còn không cho đổi lại máy khác. ",1
"Sao thanh công cụ ở phía dưới cứ nhấp nháy vậy
Có cách gì giả quyết không làm ơn chỉ tôi với .cây lấy sim khó dùng qua",3
"tôi mua sản phẩm của thêgioididong về sản phẩm star 3 thì rất tốt, nhưng có một điều làm tôi cực kì khó chịu đó là màn hình. Tôi không hiểu lí do vì sao màn hình của tôi lau không thể sạch được, tôi thì không dùng miếng dán màn hình, điện thoại thì mới mua về 2 hôm, có những hoa văn nghệch ngoạc như rằng ri, t rất ghét phải nhìn thấy nó, tôi tin rằng bất cứ ai kĩ tính đều thấy gai mắt. Dưới đây là hình ảnh t chụp lại bằng điện thoại khác. Không biết như vậy có phải lỗi sản phẩm không. Vui lòng giải thích cho tôi",3
"mua điện thoại cho Mẹ mình sài, 1 tuần đầu đã bị lỗi cứ đơ đơ, phải khởi động lại thì xài thêm dc vài ngày
cứ vậy
máy cài mỗi zalo với facebook",1
"Tôi mua được 2 tháng, củ sạc của máy giờ sạc không vô pin . Vậy tôi có được đổi củ sạc khác được không. Dậy sạc của máy thì vẫn sạc bình thường.",3
"Song quá yếu H+ ma o chạy noi quá tệ , gọi nghe còn khó  nữa sai lầm khi mua xin coi lại để o ai dám mua nữa đâu",1
"Camera quá tệ còn lại những cái tính năng khác thì ok . Nếu camera mà rõ hơn xí nữa thì quá tuyệt",3
"Mới mua 2 con, 1 là con star 3, con thứ 2 là joy 3. Mặc dù rất muốn ủng hộ hàng Việt nhưng quá thất vọng. Con star 3 mua được hai tuần đã lỗi sạc ko vào điện phải mang đi bảo hành. Con joy 3 bắt wifi quá tệ",2
"Camera giọt nước to hơn hình minh họa, còn nhũng chức năng khác thì ổn so với tầm giá tuy nhiên nếu có thể thì hãy cân nhắc giá thêm vì nó rất gần vs joy2 + sẽ bị mất giá",3
"Mình vừa mới mua sản phẩm này, nói chung cấu hình cao hơn so với giá. Nên rẻ là mua. Nhưng phần chưa hài lòng lắm là độ sáng màn hình. Mắt mình yếu nên chỉnh ánh sáng mờ 1 tí, nhưng hễ vào camera hay thư viện, ảnh là nó sáng trưng tối đa luôn dù thanh độ sáng vẫn vậy, thoát ra thì nó như lúc setting",3
"trong tầm giá này thì qua tối rồi không đòi hỏi gì nhiều nghưng có cái là dt chơi 1 tí là thông báo dt nóng tự tắt nguồn",3
"Một lỗi cơ bản không thể chấp nhận được ở máy là không hề phù hợp cho ai dùng zalo. Khi đang dùng thì không sao nhưng kể cả vẫn bật mạng/wifi, mở nick và để ứng dụng vẫn chạy ngầm thì không khác gì thoát zalo, tắt mạng. Tin nhắn và cuộc gọi zalo đều không thể nhận được. Không có nhu cầu về game cao nên không đòi hỏi nhiều ở cấu hình máy với giá tiền này nhưng lỗi cơ bản, đơn giản này thì không chấp nhận được. Mua máy hôm qua nhưng thôi chắc chấp nhận mất 400k phí đổi trả để chuyển qua dòng máy khác. Đóng góp nhỏ khi dùng để các bạn có ý định mua mà dùng zalo nhiều cân nhắc.",1
"Cũng tạm nhưng đặc biệt là chơi liên quân ae nào tính mua về chơi thì thôi bỏ đi nha dính mồ hôi là ấn ko được chiêu nhất là chơi những vị tướng cơ động thì có mà ăn hành. Ae chú ý",3
"Máy mới mua chua đc 1 tháng thì lỗi tai thỏ giờ phải đem bảo hành hết 15 ngày thất vọng quá DMX ơi",3
"Máy bị tắt máy là Zalo fp k nhận đc với nút quay lại có hồi chạy hồi k đc có hồi chạy đc máy bấm có hồi k chịu chạy luôn á",1
"Mua máy này về chủ yếu Sài zalo với fb thôi. Mà mạng Wifi 24/24 điện thoại khác nhắn tin qua vẫn không nhận được. Khi nào mở máy lên vào ứng dụng mới nhận được là sao . Chỉ gọi dc như điện thoại bấm . Khi nào mở mái lên thì mới xài dc thui. Còn nếu tắt thì ai nhắn tin zalo. Fb cũng k biết . ",2
"Máy đẹp nhưng bàn phím ảo không nhạy phải rì set lại mới ăn rẻ nhưng không bền... Phải ra đỗi lại máy khác coi sao",1
"Quá tệ, cấu hình giật lag, thua con Vsmart bee 700k nữa. Đã xài mấy con itel không máy nào ổn, đúng đồ cùi giá cao@@.
Màn khá đẹp nhưng để làm gì khi cấu hình cùi, coi youtube còn giật?? ",1
"Máy cứ bắt phải cập nhật, cứ 2 - 3 ngày laii bắt cập nhật lại
Sau khi mua về hai hôm thì đt bị tắt nguồn và hiện ra bản gì đó và báo lỗi, hiện tại thì không sao nhưng không biết như vậy thì máy có trục trặc gì không
Tai nghe khá lỏng đầu tai nghe dễ bị rơi ra
Pin xài tốt, dùng được từ 11h trưa đến 7 - 8h tối, máy sạc nhanh
Màn hình đôi lúc không ăn lắm, đôi lúc bấm chọn cái này thì nó lại bấm qua cái khác, khá khó chịu
Quét vân tay vẫn chưa ổn lắm",3
"Mic kém, cảm ứng rất kém, định vị không chính xác toàn nhảy đi đâu không
Còn lại mọi thứ Ok, tầm thấp lên k đòi hỏi hàng chất lượng cao đc",1
"Cụm 3 camera. Nhưng camera đầu và cuối để làm cảnh, chỉ có camera giữa chụp đc. Nhờ đó thiết kế trở nên sáng trọng =))). Vân tay nhạy. Còn lại chất lượng xứng đáng với tầm giá",2
"Máy đẹp tuyệt vời oke mọi người không có ốp lưng thành ra máy không có tác dụng dễ trầy xước máy nhanh lắm dể hỏng khi va đập",3
"Em mua cho mẹ dùng mà kém quá.muốn đổi cái khác đời cao hơn có mất phí gì không ạ?em với mua được 10hôm",2
"Tui mua điện thoại cho em trai của mình xài nghe gọi xem phim lướt facebook thì ok có điều nó hơi lắc mất tầm 5s camera ko được tốt như quảng cáo chụp hình rất tệ bin thì xuống quá nhanh xem một bộ phim 30 phút xuống gần 30% bin tôi muốn đổi ",3
"Máy sạc bin nhanh như nhanh hết bin lắm chụp hình ko được đẹp như ban đầu mới ra mắt máy nóng tôi muốn đổi trả hàng ",3
"Quá kém, thà đập bỏ còn hơn mắc công ra đổi lại. Hết bị chậm rồi tới cảm ứng bị tê liệt ",1
"Nói thật, thích hàng việt nên mua thử. Ram 2g mà Facebook chạy không nổi vô game thì văng ra liên tục. Tin nhắn thì chỉnh sim gửi nhưng không được ",1
"Máy bh 1 đổi 1 101 ngày. Nhân viên bán lại nói không được. Chỉ 1 đổi 1 trong 30 ngày. Ko hiểu cuối cùng là bh 1 đổi 1 bao lâu nữa. Vismart bee 3
",2
"Em mua máy này hồi 25/12 sài tới giờ máy cứ bị sao sao á. Lúc mới mua thì sài êm lắm còn giờ dô youtube hoặc dô ứng dụng nào đó thì lâu lâu lại tự thoát ra",3
"Sản phẩm quá tệ camera mờ dùng hay giật lag pin sạc lâu vào nhanh hết pin
Nhiều ứng dụng mua sắm của ông vượng cài đặt sẵn làm tốn bộ nhớ quá thất vọng cho thương hiệu điện thoại việt",1
"Dùng tạm tạm , camera quá tệ , phần mềm thì cài các ứng dụng mặc định như vinid ,mua sắm...quá nhiều , mua điện thoại để dùng cá nhân chứ không phải mua điện thoại để Vinmart quảng cáo . Giá rẻ không đáng bỏ tiền mua",1
"Sản phẩm tồi. Thao tác trên các ứng dụng giật lag. Máy ảnh kém, nghe gọi video call quá mờ. Pin sụt rất nhanh. ",1
"Sản phẩm quá chán, máy đơ, thao tác trên các ứng dụng ag, quay phim chụp ảnh video call mờ, giật, đứng hình...Đã mua trải nghiệm sau vài ngày và trả lại!",1
"Mình mới mua điện thoại , sau khi sử dụng mình có đánh giá như sau.Âm thanh và camera không tốt lắm.",3
"Máy rất tệ... Giật lag và bị văng ứng dụng liên tục.bực không chịu được, không biết khắc phục làm sao luôn",1
"pin tuột như tuột quần, ram 2G còn thua ram 1G của Samsung, cảm biến ánh sáng thì phế rồi, đưa cái đt sát cây đèn mới chịu tăng độ sáng. ánh sáng bình thường thì vẫn tối thui, camera cũng chỉ để làm kiểng.!!! quá tệ",1
"Điện mua về nguyên hộp mở ra bỏ sim không nhận mang, giống như chưa kích hoạt....lên tra cách kich hoat thì hướng dẫn lung ta lung tung....bỏ 1390k ra mua cục tức....vsmart rất tệ trong khoảng chăm sóc khách hàng....cho tiền cũng k dính vào đồ của vin nữa.",1
"Quay đều quay đều...xoay đều đều youtobe ơi óa óa...giá rẻ nhưng tiền ít chả dám hít đồ thơm...1 sao",1
"Nay em vừa mua. Gọi điện toàn bị nghe lại tiếng của mình. Chất lượng âm thanh không tốt. Vừa mua sáng nay ra đổi lại thì không cho đổi",1
"Sau kia sài đc 1 tháng thì thấy pin tuột hơi nhanh xem ytb tik tok tầm 20p là máy rất nóng ở phần camera , còn game thì choi liên quân cx đc nhưng phải chỉnh cấu hình thấp mới choi đc nhưng cx ko mượt mấy, có lúc đang chơi hoặc lướt wed cx bị văng ra , khó chịu vãiiiiii, còn mấy khác thì ok !!!",3
"Chậm lắm so với cấu hình thì vào chậm mà loa nhỏ.nói chung đọc báo xem phim lướt zola phây búc ok",2
"Chạy như rùa bò. Youtube chạy muốn không nổi tua đi không nổi đâu. Chỉ nghe gọi thì mua nha.",1
"Nếu bây giờ mua thì có giá và các khoản khuyến mại gì không add. Mình hiện đang ở Đức Thọ, Hà Tĩnh. Hãy gọi điện hoặc zalo tư vấn giúp mình để mua cho cha mẹ dùng.",1
"Chơi game bị lag, camera mờ, ram 2 gb mà chơi lag quá, ko như kì vọng, được cái màn hình lớn",3
"Camera đúng tệ thua itel 32F..pin trâu máy sd mọi tác vụ chấp nhận đc.giá 1550k hông đáng lắm ",2
"Pin tốt. Loa trong to.
Màn hình tối. Màu sắc chưa thật.
Chức năng GPS còn kém.
Tốc độ xử lý chậm.",3
"Mới mua về làm máy phụ.
 Mới đầu mua thì máy bị lỗi, tin nhắn đến nhưng không có rung chuông. Máy hơi thao tác chậm vì anh nhân viên bán hàng đưa máy trưng bày cho mình luôn. Mình hỏi Là máy trưng bày có ổn ko? Xài tốt không. Ảnh nói tốt, máy mới mà. Rồi mình cũng ok, mang về. Nhưng về cài đặt kiểm tra có lỗi. Sau đó ra tgdd chổ mua phản ánh và được đổi lại cái mới liền.
Cái mới về xài ok, tất nhiên thao tác và cảm ứng không nhanh bằng những dòng cao cấp. Nhưng cảm ứng vẫn ok, phù hợp giá tiền để làm máy phụ, gọi, nghe, màn hình đọc tin nhắn hay trả lời tin nhắn tin hơn những máy cùng giá thành bấm nút. Có lên mạng thì hơi chậm. Nhưng giá tiền vậy là được máy ok rồi. 
Có điều chê anh nhân viên làm việc ẩu, không thể nào laya máy trưng bày cho khách được. Nguyên tắc là máy mới trong kho chứ. 😒",3
"Mình mới mua nokia c1 ngay hôm qua.theo mình thấy với giá 1.39 tr đồng thì cũng ok.lên mạng tải ứng dụng cũng nhanh. Nói chung với tâm giá này thì kg đòi hỏi gì nhiêu...",2
"Thua con vsmart bee giá chỉ 800k,chip thua,màn hình VGA thua HD+,camera sau 5M thua 8M,đặc biệt thua không hỗ trợ 4G,hơn được cái thương hiệu Nokia thì bền máy.",1
