CONTENT,STAR
"mấy đẹp, khá ổn, có điều nhận diện khuôn mặt không nhạy cho lắm. Pin thì cực trâu",5
"Mua máy được 1 tháng. Màn hình oke. Mình tháo sạc dùng từ 8:30 tối đến 12h đêm vẫn trên 40%. Thời gian mở màn hình liên tục 9h. Facebook trung bình 2:30p mỗi ngày. Pubg 3h 1 ngày mà chỉ hao khoảng 60% pin. Tưởng máy k có flash trước nhưng để ý kĩ mới thấy có. Tự sướng ảo chỉ kém oppo realme. Hết sức oke trong tầm giá.
Nhưng nhược điểm nhỏ là nhận diện khuôn mặt chưa thực sựnhạy. Phải tạo data face mấy lần ms ổn. Bộ sưu tập màn hình chờ lúc mình thêm ảnh của mình vào thì k hiện. Chỉ thế thôi.",5
"Pin trâu, màn hình đẹp, cảm ứng mượt. Chụp hình hơi bệt. Tìm mua cường lực màn hình ở hcm hơi khó. Game chưa test nhưng hiệu năng nhanh dù chạy cùng lúc nhìu chương trình",4
"Máy hoạt động ổn, pin khá tốt, chip đủ dùng thôi không nên cày game nặng, mua cho phụ huynh dùng thấy rất ok, màn to đẹp, cam chụp khá so với giá. Mua giảm giá ol 3.390.000₫ ,giá tốt, nói chung hài lòng với máy.",5
"Mình mới mua được 5 ngày thấy cũng tuyệt vời nhưng có điều 2 camara sau chỉ có 1 hoạt mà thôi hãng lừa dối khách hàng nhân viên phục vụ tốt ",5
"Mới lấy tối nay luôn mọi người ơi. Máy gọn tay, đẹp.. Các chức năng hoạt động ok.",5
"sản phẩm mua được 15 ngày rất ưng ý, khóai, ảnh chụp đẹp có bảo mật mở bằng pass, và nhận diện khuôn mặt, pin 4000 mAh dùng thỏai mái khi đi làm không lo hết pin trong ngày",5
"Pin rất ổn, chụp hình trong điều kiện thiếu sáng khá tốt..nói chung tầm giá này thì quá là ok rồi. Sử dụng lâu không bị nóng máy. Không bị giật lag khi chơi free fire và liên quân...máy cũng khá là bắt mắt",5
"Sản phẩm ok pin trâu máy xài liên tục mấy giờ mà ko nóng. Mình rất hài lòng về chất lượng sản phẩm này ",5
"Đã mua. Kiểu dáng đẹp, nhẹ hơn mình nghĩ, rất mượt, cam cũng khá được , hoiw tiếc vì k có vam biến vẫn tay, nhưng mọi thứ rất OK. Nhân viên tư vấn nhiệt tình nhiệt tình 😘",5
"ĐT hua wuawel dùng tốt. Nhưng tôi thắc mắc là camera kép là ko ổn rùi. Chỉ có 1 camera thôi. Dối người tiêu dùng. ",5
"ĐT tôi xài được gần 3 tuần nói chung ở tầm giá này vậy là OK chơi lien quân được ít giật lag {4g} pin 4000 trâu khỏi chê sạc cũng nhanh",5
"-đêm qua vừa rinh em nó về 😁 camera đẹp pin trâu chơi game cũng mượt về sau thì không biết như nào ",5
"Điện thoại Huawei Y7 Pro 2019 thiết kế đẹp mắt, pin trâu, nhân viên phục vụ nhiệt tình.",5
"Dùng được 1 tuần thấy máy rất ok pin trâu nhưng cam chụp không sắc nét .........",5
"Cấu hình ok trọng tầm giá. Kiểu dáng đẹp. pin trâu. Loa rõ to. Liên quân khá ổn.",5
"Mới mua thấy máy khá ok, vs trc kia cũg từng xài hưawei thấy cũng bền lắm. Nhân viên rất nhiệt tình và dễ thương. ",4
"Quá tuyệt vời. Nói chung kug ổn dùng đc. Nhưng toàn thấy hiện H nhỉ. Mk rất thich",5
"Sau gần 1 tháng sử dụng thì có vẻ máy chạy tốt hơn. Khi chơi game vẫn lag nhẹ nhưng đủ xài. Máy ghi âm khá tốt. Pin tụt hơi nhanh. Viền khá dày nhưng có cả đèn flash mặt trước cũng khá hay. Cam thì cứ có hiện tượng thu sáng làm ảnh bị cháy nhẹ ở giữa và sai màu hơi nhiều, zoom lên thì chẳng to mấy nhưng vẫn khá rõ nét. Loa ngoài cũng khá tốt nhưng nghe có vẻ bị rè. Máy xài liên tục khá nóng. Nói chung là máy ổn trong tầm giá.",4
"H muốn dán kính full màn có k ạ
Có ốp luôn không shop 
Máy tốt ạ
Nhưng phụ kiện hơi ít",5
"1. Kiểu Dáq Đẹp 
2. Saq Trọq
3. Game mượt
4. Chụp ãh tốt
5. A nhân viên Tgdd nhiệt tình vv mấy cj tgdd xêh đẹp 😁
Na chuq dt hài lòq ☺",5
"Mua về cho thằng em . Mà anh thik còn hơn em. Mk ko chơi game. Nên ko bk máy có lart khi chơi ko.loa to. Màn hình đẹp .nhận diện khuôn mặt củng nhanh",4
"Nói chung là tốt pin trâu game thì OK vs lại nhận viên rất nhiệt tình. Chất lượng. Giá vừa túi tiền ",5
"Pin trâu. Điện thọai đẹp. Coi phim cực đã. Sạc nhanh. Mượt. . Camera trước khá đẹp. Còn được tặng loa nhỏ xinh nữa. Nói chung là rất Ok😻",4
"máy mượt. màn hình lướt cực thích. pin trâu. mònh không chơi game nên cấu hònh máy với mình là ok. chỉ có điều sạc pin hơi lâu. chị nhân viên nhiệt tình",4
"Máy đẹp, pin trâu, cấu hình ổn, chỉ có điều camera sau hơi bị bợt, nhưng tóm lại với tầm giá 4 triệu trở xuống thì em này là khá xịn",5
"Cũng tạm được thích nhất là pin cực Trâu. Mới dùng nên cũng chưa rõ lắm nhưng cũng tạm hài lòng, còn nv mình chưa hài lòng cứ Chào mời mua trả góp khi mình không có nhu cầu mua trả góp thì bỏ đi không tiếp nữa... Rõ chán ",4
"Màn hình tốt, loa to, camera đẹp, game mượt, sạc pin nhanh nữa rất tốt. Chị nhân viên tư vấn nhiệt tình😘😘",5
"Màn hình tốt, loa to, camera đẹp, game mượt, sạc pin nhanh nữa rất tốt, nvtv rất nhiệt tình, với lại còn tặng loa nữa thích ghê ",5
"Mình mua máy được 5 ngày r, máy đẹp, xài mượt, loa OK, pin ổn, cam OK, bắn Bluetooth 2h k hao pin. Nói chug là OK, nv ở TGDĐ & ĐMX rất nhiệt tình. ",4
"Mình mua đựơc vài hôm thì thấy máy vẫn ổn, vẫn mựơt nhưng khi vào game liên quân thì màn hình bị hơi dựt nhe.... Khi vào trong đánh mới hết",4
"Thanks TGDD máy rất đẹp , mượt cho tầm gía 4tr NV phục vụ nhiệt tình vui vẻ , mà lại còn đẹp trai xinh gái nưa chứ.",5
"Mình mới mua máy được 6 ngày, mình rất hày lòng. Máy pin trâu, lướt nhanh, sạc đầy pin dùng hơn 1 ngày. Nhân viên tư vấn nhiệt tình. Cảm ơn thế giới di động",5
"Pin khỏe. Chơi lq cũng ok. Mà sao loa chỉ có 1 bên ak. Z thiết kế loa kia ra để trang trí cho đẹp ak
",5
"Đt đẹp. Nhẹ. Lướt wed mượt lẹ. Loa ok. Màn hình nhìn không thấy rỗ, đẹp, chỉ có đều nó hơi ám vàng. Ko có mở khóa vân tay nên bất tiện. Nhân viên tận tình. Mà tính mua trả góp homeredit để kiếm xe, Ai ngờ ra tiệm ko có homeredit chỉ có feredit. Ko đc như ý.",4
"Mới mua về. Sac 100% pin sai từ sáng tới 2 h chiều hết 25%pin.cam giác khá ổn. Màn hình đẹp hơi ám vàng nhưng nhìn dễ chịu. Loa được. Kiểu dáng đẹp.",5
"Mới lấy về lúc 19h20 ngày 7-1-2019 (order và deposit hôm 6-1-2019), chưa khui box..(chưa nhận được loa bluetooth KM luôn vì hàng chưa có..).kk...tạm cho 4 Stars.",5
"Máy vừa lên kệ là mua luôn , trải nghiệm ban đầu mọi thứ đều tốt .Pin Trâu ,cấu hình ổn game mượt",4
"Lúc mới ra mua 4tr giờ giảm còn 2tr5 vậy, giảm gì mà giảm dử thế, lúc mới ra mua về xài khá OK, xài cũng hơn 1 năm r máy vẫn OK phết, mà sao giá ĐT nó xuống là chất lượng ĐT nó xuống luôn hay sao mà nhiều ng chê quá vậy? 🤔",5
"Ngày xưa có mua dùng, kết nhất cái nhạc chuông, Huawei thì ngày càng tốt, thiết kế đẹp nhưng sau này không còn google, bị hạn chế khá nhiều nên không dùng nữa ",4
"do mẫu thuẫn mỹ trung hệ điều hành android trên con này phải đc update liên tục các bạn nên để chế độ cập nhật qua đêm máy sẽ mượt mà ngay thôi ! khi có bản cập nhật mới máy hay bị lỗi ko nhận sim máy chậm đó các bạn ! thân mến !",4
"Tui thấy Huawei cũng ổn mà
Tui dùng con GR5 mini hơn 4 năm rồi vẫn bình thường 😂
Quan trọng là không có cái điện thoại nào đỡ nổi nếu chơi nhiều gamers và tải nhiều ứng dụng cả với tầm giá 4-5 tr",5
"sản phẩm rất tốt, tầm này máy vẫn tốt, nhân viên ở Thế giới di động rất nhiệt tình ạ",5
"Máy em mua được 4 tháng r vẫn rất tốt
Mượt PUPG FF hay game nặng đều chs được rất tốt
Ko đơ lag j
Với giá như vậy là quá đủ đẹp rồi ",4
"Màn hình đủ lớn để dùng. Pin trâu, sạc pin cũng hơi nhanh đầy. Có chế độ tiết kiệm pin và siêu tiết kiệm pin rất hữu dụng. Chỉ tiếc một điều là máy chỉ thuộc hệ điều hành 8.1",4
"Máy sài rất ngon chơi game pubg và liên quân cấu hình thấp rất mượt ít giật tối ưu hóa khi chơi rất hay mỗi tội chưa có thông tin lên adroid 9 và EMUI 9.1 ",5
"Tớ mua máy từ khi hàng chuẩn bị về luôn, mua từ ngày 2/1 năm này mà xài đến bây giờ máy vẫn còn ngon chán nha, k có như mấy bác hay phàn nàn, xài vẫn ok lắm, chỉ có camera hơi yếu thôi, máy tớ chơi game rất ok, pin thì do mình chơi cũng nhiều nhưng chai pin k bao nhiêu cả, mua máy thì hên xui máy này máy nọ thôi, do nhân viên lắp ráp làm kém nên mấy bác đen gặp máy cùi lác máy thôi chứ máy tớ xài cũng bao ổn rồi",5
"Cập nhật ứng thì màn hình hơi đơ. Còn lại rất tốt. Ai mua nên suy nghĩ nha màn hình đơ gõ phím cực khó chịu",4
"Điện thoại tiết kiệm PIN tốt giao diện đẹp chip tối ưu game ít nóng máy chơi game liên quân pubg cấu hình thấp nhất nhé cao qua vẫn ổn nhưng xử lí hơi yếu một tí nói chung là tầm giá học sinh như vậy là tuyệt vời :)))) ",5
"Mình mua máy cũ. Dùng đc 2 tuần. Pin ok, hiệu năng chấp nhận đc. Dân văn phòng dùng hợp. Loa ngoài hơi chói. Phần mềm quảng cáo nhiều. Ngon bổ rẻ so vs giá. Nhân viên chu đáo. Luôn tin tưởng TGDĐ.
",5
"Em dùng từ hôm 29/7 đến giờ máy vẫn rất ổn, sạc nhanh, pin trâu, nhân viên phục vụ nhiệt tình, nói chung mọ thứ rất tốt, chưa có bất mãn gì cả. Tuy camera khiên em thự sự chưa hài lòng nhưng mua máy với giá thế này là ổn rồi ",4
"Lần đầu lấy về dùng chưa được 1 tháng bị sập nguồn không lên ra đổi trả hiện lại tiếp tục dùng em nó .theo như mình trải nghiệm máy thời gian qua thì thấy máy này vẫn đáp ứng ok các tác vụ như chơi game... Pin khỏe. Dùng mượt mà tôi không biết mấy thanh niên trên dùng kiểu gì mà cứ chê tiền nào của nấy tiền ít muốn máy ngon thì làm gì có ",4
"Máy sử dụng hơn 4 tháng mà vẫn mượt không có vấn đề hay lỗi gì hết. Không có triệu chứng giật lag Màng hình camera và pin sử dụng điều tốt",5
"Ban đầu tính mua realme3 nhưng đc chị tư vấn đt này, lúc đầu hơi ngại vì con này giá rẻ hơn nhưng mua về cực kì ưng, máy chạy mượt, chơi game ngon,pin trâu nếu để chế độ tiết kiệm pin xài nguyên ngày k hết, màn hình lớn. Nhược điểm là camera và xem video k rõ nét lắm",5
"Máy mình dùng đc 6 tháng r và thấy bị lỗi đôi phần cảm ứng và bản rom này vẫn bị lỗi và không chạy đc 1 số ứng dụng mới cập nhật còn lại thì ổn cả",4
"Máy chụp hình rất đẹp và chơi các tựa game rất mượt nhận viên phục vụ rất nhiệt tình chu đáo",5
"Cho mình hỏi con máy này tải chơi liên quân và free fire có nặng máy quá không vậy",5
"Sau 1 ngày sử dụng thì cảm thấy rất tốt và mượt pin thì khá ổn sạc đầy 100% sài từ 6h sáng tới 5h chiều đc mà chỉ lượt wed face xem youtube ko chơi game còn chơi game thì trụ đc tầm 5-7h thiết kế đẹp nói chung là ổn định .",5
"Sản phẩm có màu rất đẹp, bộ nhớ trong 32GB lhas nhiều cho san phẩm này. Mình mua được hơn 3 tháng mấy xài rất okk",5
"Mình mua điện thoại y7pro này được tháng rồi mà sài vẫn mượn mà chơi liên quân củng OK pin thì rất trâu ",5
"sau 2 tuần sử dụng máy chạy rất mượt, cấu hình ok, chụp ảnh đẹp, pin trâu sử dụng được hai ngày nếu bạn sử dụng insta,Facebook, nghe nhạc, xem phim, nói chung là ok trong phân khúc giá rẻ. ",5
"Mình mới mua hôm qua tặng bố. Cảm nhận ban đầu máy mượt camera chụp đẹp, lấy nét hơi chậm, cần giữ yên khi chụp, loa to rõ, xem video đẹp không rỗ, màn hd chấp nhận được. Có cái mình không thích màn giọt nước thiết kế hơi dài. Bên trên phần camera trước lồi xuống hẩn màn hình để vậy rất khó coi nên đặt màn vuông hay hơn. Chơi game mượt không lác lắm, nhưng pin hơi nóng chút. Nhận diện khuân mặt nhanh tiện lợi. Có cái icon hơi xấu. Và không có gộp ứng dụng lại được như sam sung mà bầy lên giao diện chính gây vướng. Cái này không hiện đại chút nào. Cần ứng dụng nào mình để ra thôi đỡ vướng màn. Máy vào mạng nhanh 3g tốt.
Tạm vậy đã có gì đánh giá thêm.",5
"Mấy xài rất OK, mượt mà, mình ko chơi game nên như vầy là quá tuyệt vời rồi. Nhân viên lhujc vụ rất tốt. Rất hai lòng😊",5
"Mua máy đc khoảng 1 tháng máy sài rất tốt pin có thể sài đến 2 đến 3 ngày mặc dù có sử dụng những ứng dụng có mạng",5
"Tôi mua được nửa tháng rồi, xin có vài đánh giá cho các bạn còn đang phân vân. Thứ nhất là về ngoại hình, thiết kế đẹp và tinh xảo. Các chi tiết ăn khớp và hoàn thiện tốt. Đặc biệt cảm biến và led trước được giấu kín. Thứ hai về hiệu năng thì pin trâu và sạc không quá lâu. Chỉ sử dụng các tác vụ cơ bản, chơi game nhẹ thì quá OK. Thứ ba là camera, camera sau quay phim(đặc biệt trong tối) cực kì sắc nét còn chụp ảnh thì tương đối. Camera trước ảo và đẹp hơn oppo nữa. Có đèn led báo đầy đủ. Noi chung quá hài lòng cho một sản phẩm giá chỉ 3,5tr.",5
"Rất tốt. Chơi game ổn, chỉ có mỗi tội là không có vân tay thôi, nhưng hiệu năng tất cả điều ổn. ",5
"Xài máy được 3 tuần rồi, chất lượng khá tốt, nhưng gần đây sử dụng Google cố vấn đề nên phải sử dụng cốc cốc",4
"Khi mới mua ai cũng bảo dùng gì mấy điện thoại TQ ngon gì ... Nhưng mình dùng y5 2017 đến giờ vẫn còn tốt ... Rớt nhiều lần vẫn ko bị gì ... Theo cảm nhận riêng hãng này bền hơn oppo",4
"Xài gần 1 tháng cảm nhận như sau 
Camera rất nét xóa phông ok tải b612 chụp rất nét
Mợt mà chơi gme k nóng k lag
Fb zlo rất nhanh
Màn hình to xem phim đã 
Pin 4k nhe nhạc cả ngày hết 4%pin fb zalo xem phim nhưng lúc rảnh cũng dc 3 ngày
Bộ nhớ 32gh chưa j còn 17gb ứng dụng trong máy hao quá 
Nhận diễn mặt k nhạy lắm 
Nói chung k chê dc 3tr9 dc z là ngon hơn ss seomi hay vivo r ngon hơn oppo a3s với realme 2 
",5
"Mấy sài rất OK nhưng loa mở hết âm hơi bị rẻ 1 ít cam xao chụp đêm hk tốt lắm. Cấu hình cực tốt trong tầm giá còn này đứng đầu ",5
"Làm sao để bật đồng bộ hóa gmail ad ơi, face của em hiện tại quên mk mà h nó gửi mã qua bằng gmail ạ",4
"Máy xài tốt pin trâu. Nhưng sao loa ngoài có vẽ hơi bị rè nhỉ? Xài chưa được tháng loa đã bị rè! ",4
"Tốt và khá chuẩn team nhưng có lẽ vì là dòng mới nên tìm các món phụ kiện như ốp lưng kính cường lực hơi khó, ",4
"Máy xài rất tốt , pin trâu , còn camera thì mình khá thất vọng, cam mờ và lấy nét chậm . Vẫn cho 4 sao ",4
"Mình nhận xét tí xíu về, Sản phẩm Huawei Y7 Pro 2019. Để mọi người đưa ra sự lựa chọn tốt nhất. Đầu tiên máy có cấu hình thiết kế cận cao cấp nên cũng khá là ổn về mặt tổng quan. Về mặt trải nghiệm sau 30 ngày của mình như sau: máy cấu hình đủ mạnh để chơi game Liên Quân Mobile, chơi đến cạn PIN cũng chỉ nóng máy 1 tí (chỉ 1 tí à ). Nhưng nó không sinh ra để cày game nên không quá mượt mà. Còn lướt Facebook, Zalo,...rất êm. Camera chụp khá ổn. Bức ảnh cũng đủ tự nhiên và đẹp. Sau khi cập nhật lại thì sẽ chụp ảnh ổn hơn nữa. PIN thì sử dụng bao êm luôn nhé bản thân mình sử dụng được 2 ngày chơi game nghe nhạc lướt web tẹt ga hơn nữa Y7 P2019 còn có 2 chế độ tiết kiệm PIN cực hay. Sạc pin tâm 1.5 tiếng là đủ 100% pin (220v). Còn về mặt xấu thì có 1 tí. Thứ nhất bảo mật khuôn mặt mở hơi chậm một tí. Và lúc mới mua ẻm về thấy giao diện ban đầu khá xấu nhưng có thể thay đổi lại nhé. Và lúc mình mua về xong mới phát hiện nó trầy mặt lưng 2 đường rõ nét vãi, lúc đó mình không nhìn thấy về mới phát hiện tức vãi. (Nói chung mấy bạn cũng rút kinh nghiệm khi mua mấy máy mặt lưng bóng loáng. Xem thử có trầy hay không. Nếu có đổi ngay tại shop để về rồi lại đổi người ta bảo lỗi do khách hàng) Thông tin đến các bạn.",4
"Dùng ổn. Chụp không sắc nét lắm. Vừa với tầm giá. Chị bên tgdd từ vấn nhiệt tình lắm",4
"Máy sài khá tốt và mượt hiệu năng chơi game tạm ổn còn những tác vụ bình thường thì ok",5
"Sáng phẩm quá tuyệt vời
Màn hình sắc nét ko lag đồ họa tốt 
Rất hài lòng.quá tuyệt vời
",5
"Sao khi mua máy sài đk 1 tuần cảm nhận của mình 😁
PIN:fb. Mesg. Ig. Ytb. Mình sài là 1ng rưỡi 
Cam : ổn. Không quá đấu nối chug là ổn 
Màn hình :h+ mih xem k thấy rõ lắm. Hiện thị khá sắt. Ok
Chơi game ổn. Mình chơi âu2 tốt lq ổn. Nói chug chiến game ổn 
Nghe nhạc cug tốt... Nói chug tầm giá máy OK đố theo như mình mua và sai máy 😁


",5
"pin trâu màn hình đẹp. camera tốt . chơi 1 trận liên quân bật 4g tầm 15-20' hết 4% pin",5
"Chị nv rất dthw. ĐT sai tốt, chơi ngon. Pin trâu. Anh giữ xe thôi cũng mến khách. Rất thích",5
"Sau khi sài qua tết... Mình cảm thấy máy này thiết kế đẹp.. Có vân tay nữa là ok luôn.. Bin trâu sài khoản 7h còn 20% pin sạc nhanh cực... Loa ổn.. Mua trước tết còn được tặng loa bluetooth cực thích.. Camera ổn cực thích camera trước.. Nhưng tốc độ camera hơi chậm.. Nếu mua chơi game nặng thì không nên nhưng có thể sử dụng game suite của hãng để khắc phục... Lướt Facebook hay youtube đều ổn định.. Bắt wifi cực mạnh. ",4
"Vừa túi tiền camera đẹp . Mh rộng quá tuyệt vời . Khuyên các bạn mua loại này vừa túi tiền và hãng đẹp",5
"Máy đã mua đc 5 ngày và rất ổn. Pin trâu và sạc cũng nhanh. Máy chỉ chạy chip sm450 nên cho hiệu năng không cao. Nói chung với tầm giá chĩnh hãng thì máy này rất tốt.",4
"Điện thoại dùng rất tốt, chỉ là có lỗi về hiển thị toàn màn hình thôi, với lại sao loa chỉ có một bên vậy nhỉ. Pin dung lượng cao, dùng được lâu",5
"Pin trâu loa to máy đẹp chiến game nặng nhưng vãn rất mượt mọi thứ đều rất tốt nhân viên phường khánh bình phục vụ rất nhiệt tình và chu đáo",5
"Đã mua xài được 5 ngày, cảm nhận sơ qua: Pin trâu, dư xài 1 ngày, camera có AI nó tự tinh chỉnh đồ luôn. Chip thì dạng tầm trung, nên đừng mong đợi chơi game mạnh, muốn mạnh vui lòng bỏ tiền thêm nhé",5
"Rất tốt . Nhân viên phục vụ rất nhiệt tình . Máy có đều hơi hay bị thoát ra ứng dụng . Chụp hình xóa phông ổn . Nói chung giá này rất tốt để mua . Máy rất nhẹ . Sản phẩm tuyệt vời ",5
"Thời lượng pin quá tuyệt. Mấy sử dụng tốt, chỉ thiếu mỗi cái vân tay nữa là hoàn hảo ",5
"E mua được 3 ngày cảm nhận của em về máy thì thấy mọi thứ đều tồt bắt wifi manh lướt web coi youtube ok tầm giá 4tr thì kh đòi hỏi gì hơn nhân viên tư vấn nhiệt tình",5
"Mua đc 1 tuần rồi theo cảm nhận thì máy rất ổn thao tác mượt mà chỉ hơi tiếc là k có vân tay chơi lq thì ổn ",5
"Điện thoại rất tốt lại hợp túi tiền với học sinh như em
Điện thoại rất ổn cấu hình mạnh pin khủng ",5
"Mới mua hôm qua.Pin cầm được một ngày tại.Chơi game còn lag.Không có bản màu xanh hơi tiếc.Camera khá ổn.Chưa sử dụng lâu nên chưa biết sẽ đánh giá sao.Nhân viên phục vụ khá tốt.",4
"Mới lấy về lúc sáng, trải nghiệm bạn đầu mọi thứ đều ổn cấu hình khá, loa to, nghe rõ k bị re khi mở max volume, pin trâu song có vài điểm cá nhân mình đánh giá được tốt đó là chất lượng hiện thị hình ảnh video không được sắc nét, camera sau chụp ở điều kiện thiếu sáng hơi tệ, ảnh bị rỗ với k chi tiết những với tầm giá 4tr thì vẫn OK k đời hỏi gì thêm. ",4
"Quá tốt. Giá hợp lý mới mua thật pin rất trâu. Nói Tóm lại rất tốt. Có nhiều qua hơn thì càng tốt",5
"Vừa lấy hôm. Cảm nhận ban đầu thấy mội thứ đều OK. Còn lại thời gian sẽ có câu trả lời",5
"Giá quá ngon cho một thiết kế quá đẹp và cấu hình cao như vậy, hình như camera còn có cả IA nữa,",5
"Máy mặt lưng khá đẹp, nhỏ gọn, nhẹ, loa thoại + loa ngoài to rõ, cảm ứng phản hồi ở mức khá, màn hình khá sáng chi tiết, tác vụ hàng ngày như xem YouTube, mail, nghe gọi, nghe nhạc khá ổn, pin được hơn 1 ngày. Bạn nào muốn mua máy phụ hoặc để phát Wifi thì nên mua",5
"Máy sài ok pin trâu , mà có điều kêu cập nhật phần mềm quài có nên cập nhật không !?",5
"Mình đã xài được 6 tháng máy vẫn còn rất mượt chơi game rất mượt loa to pin trâu ",5
"5 sao vì chất lượng nhân viên tại cửa hàng,thân thiện,nhiệt tình tư vấn rất chu đáo, máy cầm rất chắc tay dù giá khá rẻ cấu hình tốt trong phân khúc giá..",5
"Pin trâu sạc từ 1% đến 100% 2h mấy là đầy máy chơi liên quân khá mượt chơi pubg ổn lâu cũng có giật lag nói chung ổn trong tầm giá 2tr",5
"Có giá thành rất rẻ nên không thể đòi hỏi nhiều, chất lượng tuy không thể bằng Xiaomi nhưng bù lại giá quá rẻ. Với mức giá này thì ngang tầm với Vsmart của Việt Nam, nhưng đáng tiếc Vsmart là một sản phẩm gặp quá nhiều lỗi, đặc biệt là bắt sóng quá kém, màn hình xấu, hay bị đơ.

Đối với Realme c2 mình cảm thấy rất hài lòng, bắt sóng tuyệt vời, pin dùng cả ngày không hết, loa ngoài và loa thoại tốt, dùng youtube, fb, zalo, lướt web mượt mà. Tuy nhiên nếu dùng cùng lúc nhiều tác vụ thì máy sẽ hơi đơ, với giá 2tr thì đó là điều dễ hiểu.",5
"Tồt chơi game oke  pin trâu  nhân viên vui vẻ mua hàng nhanh máy chất lượng rất tốt lướt Facebook nhanh",5
"Sản phẩm đẹp, nhỏ gọn, máy chạy ổn sau 3 tuần sử dụng. Tại vì mua cho mẹ nên cũng ko đòi hỏi cấu hình qá mạnh. Chạy zalo fb youtube ổn. Game thì chưa test, pin thì 1 ngày 1 lần sạc nếu sd nhiều.",4
"ổn trong tầm giá. khá là ok nhưng ko ưa nổi cái cam dù là 2 cam (13-2 mp). ghét nhất kiểu cam tự chỉnh màu như ulike, chụp phong cảnh như qq phải dùng app mới coi tàm tạm. nói tóm lại là ảo lòi con mắt ",4
"Sản phẩm tốt, chơi game ok, chụp ảnh khá đẹp, nói chung xài đc trong mức giá này",5
"Máy khá ngon trong tầm giá chơi liên quân ổn lâu lâu cũg có giật lag bắt sóng tốt pin trâu chơi 1 trận liên quân bậc fps cao 9 phút mất 2% nói chug ok ngon",5
"Sản phẩm đã mua tại thegioididong hơn 6 tháng rồi về sử dụng khá là ok không như lời đồn , máy khá mượt khi chơi các loại game trung bình và mô phỏng , facebook mess tất cả bao mượt , về pin thì sài đc 1 ngày đối với 1 người chơi điện thoại suốt như mình , loa toa rỏ , mọi thứ rất tốt đối với giá trên 2.xxx.xxx",5
"Pin trâu, sạc cz tạm tạm
Game thì free fire siêu ổn luôn, liên quân bật đc fps cao chơi hơi lag xíuuuuu thôi à , còn pubg thì lag khỏi bàn 
Nhưng tóm lại phải đợi trải nghiệm về mặt lâu dài đã :)",5
"Pin trâu chơi game mượt. Rất đáng đồng tiền. Xài 2 ngày thấy rất hài lòng.
Sạc có 2 tiếng mà chơi tới 7 tiếng thì quá ngon",5
"Máy xài tương đối ổn. Pin xài hết 1 ngày chưa hết. Còn tầm 35 - 40% . Loa max hơi rè. Tốt trong tầm giá 2.090k ",5
"Màn hình hơi dở nhưng chơi games ngon lành  nhưng cảm ứng vẫn thấy sao đó giống hk ăn ",5
"Realme C2 ,2/32 .Chơi game max setting vẫn mượt thật . Máy ngon trong tầm giá , camera hơi lồi ra xíu chụp ảnh rất đẹp xoá phông",4
"Sản phẩm tốt . Nói chung ổn định phù hợp nhu cầu phổ thông so với tầm giá.",4
"mới dùng được một ngày cảm nhận rất hài lòng về game : liên quân bật fps cao đc nhưng chỉ giữ ở 40,pubg chơi một lát là lag nhẹ về camera sau : chấm nhận được,cam trước quá xấu, về loa : loa to rõ đeo tai nghe vào nghe hay hơn pin thì trụ được 1 ngày.Nói chung máy quá tốt trong tầm giá,Đặc biệt ở đmx tp huế có a nv vui vẻ hòa đồng nên cho 5sao",5
"Realme c2 xài tạm thôi chứ nó cũng k mạnh lắm phân khúc giá rẻ là vậy.",5
"OK tốt liên quân fps cao camera ổn nét màn hình ko rõ hạt trong cảm ơn chị tư vấn nhiệt tình !",5
"Có phần mềm đóng hết tác vụ ngầm khi bật game lên.rất thích.chơi 1tran liên quân hết có 3%pin.
Máy ngon trong tầm giá 2_2.5 triệu.",5
"Máy này rất tốt phin lâu hết máy rất mượt cấu hình tạm ổn trong tầm giá nơi trung mọi thứ rất tuyệt vời",5
"C2 trong tầm giá này thì rất hài lòng rồi, nhân viên nhiệt tình, khuyến mãi 3k 🤣🤣",5
"Máy mua được 4 tháng rồi dùng vẫn ok lúc mua 2.990k bộ nhớ 32 giờ giảm nhiều quá",5
"Điện thoại thiết kế đẹp . Mới mua xài rất OK , với tầm giá này được như vậy là đẹp lắm rồi .",4
"Mua được 4 ngày. Mọi thứ ổn. Máy dành cho người lớn chơi giải trí. Youtube. Facebook.máy ít tiền. Cấu hình vừa đủ nên Chắc chắn ko phù hợp với game nặng. Nên ae mua về chơi game nặng đánh giá 1* là ko đúng..🙈🙈",5
"Chơi game ổn định, pin dùng được lâu. Nói chung mọi thứ đều ổn ở trong mức giá này! ",5
"Mua được 3 ngày máy dùng ổn chơi liên quân để cấu hình thấp thì ok,camera chụp ảnh quá đẹp.Đặc biệt thích nhất chính sách bảo hành của tgdd rất thuận tiện chỉ cần ra đọc sđt khi mua hàng là được. Không như mấy cửa hàng như fpt...ra bảo hành lôi ra một đống giấy tờ đã thế còn phải chờ xác nhận. Nhân viên TGDĐ nhiệt tình, nói chung là không chê vào đâu được ",5
"Khá tốt mua được 2 ngày thiết kế đẹp xuất xắc camera quá ổn game liên quân rất tốt pin quá ổn dùng hơn 1 ngày sạc pin nhanh có ý đinh mua thì mua đi nhân viên quản lý rất nhiệt tình <3 ",4
